student_id,student_name,date_of_birth,age_as_of_aug2021,gender,grade_level,school_type,center_id,region,digital_access,enrollment_date,guardian_contact_available,program_type,program_status,total_sessions,sessions_attended_weighted,attendance_rate,absent_count,late_count,first_session_date,homework_completion_rate,guardian_signature_rate,baseline_score,midline_score,final_score,score_improvement,average_exam_score,average_homework_completion_pct,parent_comm_count,teacher_to_parent_count,automated_reminder_count,monthly_cost_per_student_inr,capacity_utilization,engagement_score,engagement_level,dropout_flag,risk_category,improved_student_flag,cost_per_improved_student_inr
S07604,Bianca Davis Dvm,2015-04-16,6.3,Male,Grade 4,Government,BLR-C03,Yelahanka,Limited,2021-08-31,Yes,Digital Learning Support,Irregular,13,5.2,0.404,2,3,2021-08-07,0.6,0.8,87.6,97.4,98.8,11.2,98.75,58.75,3,0,3,2076,0.937,55.2,Medium,0,Medium Risk,1,2678.0
S07618,John Reid,2017-07-27,4.0,Female,Grade 4,Government,BLR-C03,Yelahanka,Limited,2021-08-29,Yes,After-School Tutoring,Irregular,18,9.2,0.514,5,7,2021-08-13,0.8,0.2,68.5,73.6,77.0,8.5,77.0,23.333333333333332,1,0,0,2076,0.937,55.1,Medium,0,Medium Risk,1,2678.0
S07645,William Bailey,2008-02-05,13.5,Female,Grade 3,Government,BLR-C01,Whitefield,Good,2021-08-30,Yes,After-School Tutoring,Irregular,13,7.8,0.596,1,5,2021-08-10,0.5,0.25,77.3,78.6,86.0,8.7,86.0,45.0,2,2,0,1885,0.833,49.3,Medium,0,Medium Risk,1,2792.0
S07700,Christine Rosario,2014-08-03,7.0,Male,Grade 2,Government,BLR-C01,Whitefield,Good,2021-08-26,Yes,Hybrid Learning Support,Completed,17,11.2,0.662,3,3,2021-08-07,0.333,0.0,50.1,57.3,61.3,11.2,61.333333333333336,56.666666666666664,3,1,1,1885,0.833,41.4,Medium,0,Medium Risk,1,2792.0
S07713,Kayla Martin,2007-07-07,14.1,Female,Grade 2,Government,BLR-C01,Whitefield,Good,2021-08-20,Yes,Digital Learning Support,Irregular,12,4.8,0.396,5,3,2021-08-18,1.0,0.0,42.7,49.8,47.5,4.8,47.5,90.0,2,0,1,1885,0.833,52.8,Medium,1,High Risk,0,2792.0
S07738,Timothy Jones,2012-08-17,9.0,Female,Grade 1,Government,BLR-C01,Whitefield,Limited,2021-09-07,Yes,After-School Tutoring,Irregular,16,6.8,0.422,7,5,2021-08-06,0.167,0.333,43.7,50.3,50.8,7.1,50.75,87.5,1,0,0,1885,0.833,31.5,Low,0,Medium Risk,1,2792.0
S07763,Heather Newton,2009-09-12,11.9,Female,Grade 5,Government,BLR-C05,KR Puram,Limited,2021-08-19,Yes,Mentorship,Irregular,17,8.8,0.515,5,5,2021-08-23,0.333,0.667,78.6,86.9,88.7,10.1,88.66666666666667,91.66666666666667,3,0,2,2309,0.703,48.2,Medium,0,Medium Risk,1,3196.0
S07788,Charles Mckinney,2007-06-29,14.1,Male,Grade 4,Private Low-Cost,BLR-C02,Jayanagar,Limited,2021-08-27,Yes,After-School Tutoring,Irregular,10,4.2,0.425,3,3,2021-08-09,0.4,0.2,52.8,59.0,57.0,4.2,57.0,37.5,3,1,1,1880,0.637,37.1,Low,0,Medium Risk,0,2395.0
S07789,Nicholas Gray,,,Male,Grade 1,Government,BLR-C05,KR Puram,No Access,2021-08-25,Yes,Digital Learning Support,Irregular,19,10.5,0.553,5,4,2021-08-01,0.75,0.0,72.8,74.2,78.7,5.9,78.66666666666667,88.33333333333333,3,1,1,2309,0.703,51.1,Medium,0,Medium Risk,1,3196.0
S07805,Richard King,2016-02-05,5.5,Female,Grade 5,Government,BLR-C03,Yelahanka,No Access,2021-09-09,Yes,Digital Learning Support,Irregular,12,5.0,0.417,3,4,2021-08-17,0.2,0.2,57.1,64.5,65.5,8.4,65.5,66.25,1,0,0,2076,0.937,29.8,Low,0,Medium Risk,1,2678.0
S07816,Laura Wright Md,2014-07-02,7.1,Male,Grade 4,Government,BLR-C05,KR Puram,Limited,2021-09-07,Yes,After-School Tutoring,Completed,16,9.8,0.609,3,5,2021-08-20,0.286,0.429,52.1,62.0,62.2,10.1,62.2,52.0,1,1,0,2309,0.703,46.0,Medium,0,Medium Risk,1,3196.0
S07831,Rebecca Whitehead,2014-06-08,7.1,Male,Grade 1,Government,BLR-C04,Hebbal,Good,2021-08-23,Yes,After-School Tutoring,Irregular,8,3.8,0.469,3,1,2021-08-20,0.667,0.167,79.3,80.2,81.5,2.2,81.5,67.5,3,0,1,1533,0.848,47.8,Medium,0,Medium Risk,0,1981.0
S07833,George Merritt,2016-08-29,4.9,Male,Grade 3,Aided,BLR-C06,Electronic City,Limited,2021-08-29,Yes,Mentorship,Irregular,13,6.2,0.481,2,3,2021-08-27,0.0,1.0,67.3,72.8,78.0,10.7,78.0,55.0,2,1,0,2259,0.929,41.6,Medium,0,Medium Risk,1,2842.0
S07891,Trevor Martin,2009-07-06,12.1,Male,Grade 4,Government,BLR-C01,Whitefield,Limited,2021-08-15,Yes,Mentorship,Completed,11,7.0,0.636,1,2,2021-08-11,0.5,0.0,32.3,41.3,42.0,9.7,42.0,-5.0,5,3,2,1885,0.833,46.1,Medium,0,Medium Risk,1,2792.0
S07966,Bonnie White,2008-12-24,12.6,Female,Grade 1,Aided,BLR-C04,Hebbal,Limited,2021-08-03,Yes,Mentorship,Irregular,9,5.2,0.583,1,3,2021-09-02,0.0,1.0,57.7,63.8,62.3,4.6,62.333333333333336,90.0,2,2,0,1533,0.848,46.2,Medium,0,Medium Risk,0,1981.0
S08001,Stacey Anderson,2017-08-01,4.0,Female,Grade 5,Aided,BLR-C06,Electronic City,Limited,2021-08-10,Yes,Digital Learning Support,Irregular,23,9.8,0.424,6,5,2021-08-07,0.5,0.0,42.0,49.8,59.0,17.0,59.0,45.0,3,0,2,2259,0.929,36.6,Low,0,Medium Risk,1,2842.0
S08036,Robin Hernandez,2016-05-23,5.2,Female,Grade 5,Government,BLR-C04,Hebbal,Limited,2021-08-15,Yes,Digital Learning Support,Irregular,21,9.0,0.429,8,4,2021-08-05,1.0,0.0,70.6,71.1,74.8,4.2,74.75,71.25,1,0,0,1533,0.848,54.3,Medium,0,Medium Risk,0,1981.0
S08078,Tara Stone Md,2018-10-19,2.8,Female,Grade 1,Government,BLR-C03,Yelahanka,No Access,2021-08-16,Yes,Mentorship,Dropped,14,4.5,0.321,4,4,2021-08-13,0.333,0.667,60.1,66.3,71.0,10.9,71.0,-5.0,2,1,1,2076,0.937,39.4,Low,1,High Risk,1,2678.0
S08080,Sarah Patrick,2010-08-22,10.9,Female,Grade 3,Government,BLR-C01,Whitefield,Good,2021-08-17,Yes,Hybrid Learning Support,Irregular,14,7.0,0.5,3,4,2021-08-09,0.8,0.4,97.9,100.0,107.0,9.1,107.0,95.0,1,1,0,1885,0.833,58.5,Medium,0,Medium Risk,1,2792.0
S08085,Brandi Solomon,2010-04-30,11.3,Male,Grade 1,Government,BLR-C04,Hebbal,Limited,2021-08-19,Yes,After-School Tutoring,Irregular,14,7.2,0.518,4,3,2021-08-01,0.667,0.0,72.7,75.1,79.0,6.3,79.0,90.0,1,0,0,1533,0.848,46.7,Medium,0,Medium Risk,1,1981.0
S08114,Judy Johnson Dds,2009-08-26,11.9,Male,Grade 4,Aided,BLR-C03,Yelahanka,Good,2021-08-11,Yes,Digital Learning Support,Irregular,22,9.2,0.42,9,3,2021-08-16,0.333,0.667,58.8,62.6,67.2,8.4,67.2,53.0,1,1,0,2076,0.937,43.9,Medium,0,Medium Risk,1,2678.0
S08121,Timothy Andrews,,,Male,Grade 2,Aided,BLR-C01,Whitefield,No Access,2021-08-05,Yes,Hybrid Learning Support,Irregular,26,14.5,0.558,1,6,2021-08-05,0.333,0.333,67.2,75.5,77.3,10.1,77.33333333333333,91.66666666666667,3,0,1,1885,0.833,43.4,Medium,0,Medium Risk,1,2792.0
S08159,Emily Wilson,2015-10-06,5.8,Female,Grade 3,Government,BLR-C02,Jayanagar,Good,2021-08-05,Yes,Mentorship,Irregular,8,3.8,0.469,2,3,2021-08-10,0.25,0.25,60.6,74.1,80.0,19.4,80.0,82.5,1,0,1,1880,0.637,34.9,Low,0,Medium Risk,1,2395.0
S08202,Jacqueline Miller,2006-09-18,14.9,Female,Grade 1,Government,BLR-C03,Yelahanka,Good,2021-08-14,Yes,Mentorship,Irregular,19,9.0,0.474,6,6,2021-08-10,0.429,0.286,70.3,74.7,72.5,2.2,72.5,100.0,1,0,0,2076,0.937,42.1,Medium,0,Medium Risk,0,2678.0
S08205,Larry Patterson,2006-10-15,14.8,Female,Grade 5,Government,BLR-C05,KR Puram,Good,2021-08-26,Yes,After-School Tutoring,Dropped,13,4.5,0.346,5,2,2021-08-12,1.0,0.0,79.3,77.3,76.5,-2.8,76.5,66.25,1,0,1,2309,0.703,50.6,Medium,1,High Risk,0,3196.0
S08336,James Johnson,2014-11-04,6.7,Female,Grade 1,Aided,BLR-C01,Whitefield,Limited,2021-08-08,Yes,Hybrid Learning Support,Irregular,17,7.5,0.441,6,2,2021-08-23,0.667,0.333,83.0,85.8,87.0,4.0,87.0,87.5,2,1,1,1885,0.833,49.8,Medium,0,Medium Risk,0,2792.0
S08382,Elizabeth Wade Dds,,,Female,Grade 5,Government,BLR-C04,Hebbal,Good,2021-08-05,Yes,Mentorship,Irregular,22,11.0,0.5,6,4,2021-08-14,0.5,0.5,57.6,61.6,65.5,7.9,65.5,92.5,2,1,1,1533,0.848,50.0,Medium,0,Medium Risk,1,1981.0
S08385,Jean Rodriguez Md,2014-01-05,7.6,Male,Grade 3,Government,BLR-C06,Electronic City,Limited,2021-08-07,Yes,Digital Learning Support,Completed,16,9.8,0.609,3,5,2021-08-01,0.0,0.4,70.3,77.1,81.0,10.7,81.0,100.0,4,1,1,2259,0.929,35.4,Low,0,Medium Risk,1,2842.0
S08549,Carrie Reed,2011-04-02,10.3,Male,Grade 1,Government,BLR-C04,Hebbal,Limited,2021-08-16,Yes,After-School Tutoring,Completed,15,10.0,0.667,2,4,2021-08-06,0.5,0.0,57.1,63.8,65.5,8.4,65.5,90.0,4,1,2,1533,0.848,47.5,Medium,0,Medium Risk,1,1981.0
S08569,Mason Smith,2008-11-03,12.7,Female,Grade 5,Aided,BLR-C05,KR Puram,Good,2021-08-14,No,After-School Tutoring,Irregular,15,8.0,0.533,4,4,2021-08-08,0.75,0.5,52.1,55.8,59.5,7.4,59.5,37.5,2,2,0,2309,0.703,60.2,Medium,0,Medium Risk,1,3196.0
S08661,Jasmine Campbell,2010-08-04,11.0,Female,Grade 3,Private Low-Cost,BLR-C05,KR Puram,Good,2021-09-06,Yes,After-School Tutoring,Irregular,24,10.0,0.417,7,4,2021-08-10,0.4,0.0,50.2,56.2,64.3,14.1,64.33333333333333,75.0,3,2,1,2309,0.703,32.8,Low,0,Medium Risk,1,3196.0
S08683,Kenneth Brooks,2014-04-13,7.3,Male,Grade 5,Government,BLR-C04,Hebbal,No Access,2021-09-10,Yes,After-School Tutoring,Completed,16,11.2,0.703,1,5,2021-08-06,0.714,0.429,84.4,91.0,89.2,4.8,89.25,90.0,2,1,0,1533,0.848,65.2,Medium,0,Medium Risk,0,1981.0
S08701,Elizabeth Hoover,2019-02-13,2.5,Female,Grade 2,Government,BLR-C06,Electronic City,Limited,2021-08-04,No,Hybrid Learning Support,Completed,20,13.0,0.65,1,4,2021-08-26,0.5,0.5,59.3,69.8,74.0,14.7,74.0,80.0,2,0,1,2259,0.929,56.8,Medium,0,Medium Risk,1,2842.0
S08706,Eric Gibson,2018-02-08,3.5,Male,Grade 1,Private Low-Cost,BLR-C01,Whitefield,Limited,2021-09-05,Yes,Hybrid Learning Support,Completed,14,8.8,0.625,3,3,2021-08-30,0.714,0.286,68.5,75.4,79.0,10.5,79.0,87.5,1,1,0,1885,0.833,58.8,Medium,0,Medium Risk,1,2792.0
S08786,Jason Martin,2017-09-04,3.9,Male,Grade 1,Government,BLR-C03,Yelahanka,Limited,2021-08-17,Yes,Mentorship,Irregular,15,6.2,0.417,4,3,2021-08-02,0.25,0.25,62.3,68.1,76.2,13.9,76.25,82.5,2,1,0,2076,0.937,32.5,Low,0,Medium Risk,1,2678.0
S08844,Alicia Wyatt,2009-10-25,11.8,Male,Grade 2,Aided,BLR-C05,KR Puram,Good,2021-09-05,Yes,After-School Tutoring,Irregular,13,5.8,0.442,5,3,2021-08-04,0.25,0.75,81.8,86.6,86.0,4.2,86.0,90.0,1,1,0,2309,0.703,43.6,Medium,0,Medium Risk,0,3196.0
S08913,Michael Matthews,2009-03-13,12.4,Female,Grade 1,Government,BLR-C05,KR Puram,Good,2021-08-06,Yes,After-School Tutoring,Completed,15,10.0,0.667,2,4,2021-08-05,1.0,0.0,84.4,88.4,91.0,6.6,91.0,90.0,4,1,1,2309,0.703,65.0,Medium,0,Medium Risk,1,3196.0
S08940,Judith Ruiz,2018-03-11,3.4,Male,Grade 2,Aided,BLR-C05,KR Puram,Good,2021-08-16,Yes,Digital Learning Support,Irregular,12,5.2,0.438,5,3,2021-08-03,0.0,0.667,60.8,58.5,63.0,2.2,63.0,-5.0,3,1,2,2309,0.703,33.1,Low,0,Medium Risk,0,3196.0
S09032,Robert Pugh,2007-01-31,14.5,Female,Grade 5,Government,BLR-C06,Electronic City,No Access,2021-08-29,Yes,After-School Tutoring,Irregular,17,9.8,0.574,5,3,2021-08-27,0.0,0.0,70.0,74.5,79.2,9.2,79.2,32.0,4,3,1,2259,0.929,25.8,Low,0,Medium Risk,1,2842.0
S09047,Lisa Patel,2015-12-13,5.6,Male,Grade 5,Private Low-Cost,BLR-C02,Jayanagar,No Access,2021-09-05,Yes,Digital Learning Support,Irregular,24,11.8,0.49,7,3,2021-08-08,0.667,0.167,67.2,73.8,76.5,9.3,76.5,71.25,2,1,0,1880,0.637,48.7,Medium,0,Medium Risk,1,2395.0
S09055,Daniel Proctor,2008-12-06,12.7,Female,Grade 3,Aided,BLR-C06,Electronic City,Limited,2021-09-07,Yes,After-School Tutoring,Irregular,20,7.5,0.375,9,4,2021-08-09,0.2,0.6,65.4,74.0,81.4,16.0,81.4,49.0,2,0,1,2259,0.929,35.9,Low,1,High Risk,1,2842.0
S09056,Catherine Fuller,2012-08-09,9.0,Female,Grade 4,Aided,BLR-C01,Whitefield,Good,2021-09-06,Yes,Digital Learning Support,Completed,10,6.2,0.625,2,3,2021-08-02,0.4,0.4,51.7,57.9,60.0,8.3,60.0,97.5,2,0,1,1885,0.833,50.1,Medium,0,Medium Risk,1,2792.0
S09061,Brandi Fuller,2011-08-24,9.9,Female,Grade 4,Aided,BLR-C01,Whitefield,Good,2021-08-10,Yes,Hybrid Learning Support,Irregular,19,7.5,0.395,4,4,2021-08-10,0.333,0.667,48.4,51.3,50.3,1.9,50.333333333333336,63.333333333333336,4,2,0,1885,0.833,42.8,Medium,1,High Risk,0,2792.0
S09102,Ryan Munoz,2014-12-02,6.7,Male,Grade 2,Aided,BLR-C01,Whitefield,Good,2021-09-10,Yes,Mentorship,Dropped,16,4.8,0.297,9,1,2021-08-10,0.75,0.25,59.7,64.4,71.5,11.8,71.5,90.0,2,1,1,1885,0.833,44.6,Medium,1,High Risk,1,2792.0
S09114,Zachary Medina,2013-04-01,8.3,Male,Grade 3,Government,BLR-C01,Whitefield,Limited,2021-09-05,Yes,Hybrid Learning Support,Irregular,20,7.8,0.388,7,5,2021-08-13,0.5,0.5,77.3,81.9,81.7,4.4,81.66666666666667,90.0,2,1,1,1885,0.833,45.0,Medium,1,High Risk,0,2792.0
S09152,Brian Myers,2011-09-24,9.9,Male,Grade 4,Private Low-Cost,BLR-C01,Whitefield,Good,2021-08-29,Yes,Hybrid Learning Support,Completed,15,9.5,0.633,2,8,2021-08-04,0.5,0.25,68.6,72.6,71.5,2.9,71.5,37.5,3,2,1,1885,0.833,51.0,Medium,0,Medium Risk,0,2792.0
S09163,William Benjamin,2006-05-11,15.2,Male,Grade 5,Private Low-Cost,BLR-C04,Hebbal,No Access,2021-08-14,Yes,Digital Learning Support,Irregular,14,8.0,0.571,2,4,2021-08-01,0.5,0.5,54.2,60.5,65.0,10.8,65.0,73.0,2,2,0,1533,0.848,53.2,Medium,0,Medium Risk,1,1981.0
S09186,Jennifer Garcia,2010-04-29,11.3,Female,Grade 2,Government,BLR-C05,KR Puram,Limited,2021-08-04,Yes,Mentorship,Irregular,12,5.5,0.458,2,2,2021-08-16,0.667,0.333,86.7,90.2,91.7,5.0,91.66666666666667,88.33333333333333,1,1,0,2309,0.703,50.6,Medium,0,Medium Risk,0,3196.0
S09228,Aaron Peterson,2016-12-31,4.6,Male,Grade 2,Private Low-Cost,BLR-C06,Electronic City,No Access,2021-09-13,Yes,After-School Tutoring,Dropped,16,5.0,0.312,9,2,2021-08-21,0.556,0.444,44.4,48.2,50.0,5.6,50.0,100.0,2,0,2,2259,0.929,42.4,Medium,1,High Risk,1,2842.0
S09229,Robert Vaughn,2015-10-06,5.8,Female,Grade 5,Aided,BLR-C04,Hebbal,Limited,2021-09-11,Yes,Hybrid Learning Support,Irregular,16,8.5,0.531,5,6,2021-08-05,1.0,0.0,51.4,62.2,65.0,13.6,65.0,100.0,1,1,0,1533,0.848,58.9,Medium,0,Medium Risk,1,1981.0
S09260,Benjamin Ferguson,2013-03-08,8.4,Male,Grade 3,Government,BLR-C06,Electronic City,Limited,2021-09-05,Yes,Digital Learning Support,Completed,20,12.5,0.625,6,2,2021-08-18,0.667,0.111,71.9,78.7,82.0,10.1,82.0,93.33333333333333,3,2,1,2259,0.929,53.7,Medium,0,Medium Risk,1,2842.0
S09266,Victor Rodriguez,2016-06-29,5.1,Male,Grade 2,Government,BLR-C02,Jayanagar,Limited,2021-09-14,Yes,Hybrid Learning Support,Irregular,13,6.0,0.462,5,2,2021-08-06,0.5,0.5,80.6,87.0,91.0,10.4,91.0,37.5,2,0,1,1880,0.637,48.3,Medium,0,Medium Risk,1,2395.0
S09281,Dominic Combs,,,Female,Grade 5,Government,BLR-C03,Yelahanka,Limited,2021-08-13,Yes,Mentorship,Irregular,17,7.8,0.456,5,5,2021-08-31,0.0,1.0,63.5,66.7,66.0,2.5,66.0,21.25,1,0,1,2076,0.937,40.5,Medium,0,Medium Risk,0,2678.0
S09316,James Benton,2016-01-23,5.5,Male,Grade 5,Government,BLR-C05,KR Puram,Limited,2021-09-15,Yes,After-School Tutoring,Irregular,20,8.8,0.438,6,7,2021-08-09,0.5,0.0,61.8,69.1,72.7,10.9,72.66666666666667,30.0,5,4,1,2309,0.703,37.2,Low,0,Medium Risk,1,3196.0
S09317,Vicki Bonilla,2018-05-06,3.2,Female,Grade 5,Government,BLR-C02,Jayanagar,Limited,2021-08-18,Yes,Hybrid Learning Support,Irregular,18,8.8,0.486,5,9,2021-08-06,1.0,0.5,47.8,52.0,54.7,6.9,54.666666666666664,56.666666666666664,5,2,1,1880,0.637,66.9,Medium,0,Medium Risk,1,2395.0
S09329,Kathryn Dorsey,,,Female,Grade 4,Government,BLR-C04,Hebbal,Limited,2021-09-02,Yes,After-School Tutoring,Dropped,19,6.2,0.329,7,1,2021-08-15,0.0,0.0,71.8,73.2,78.0,6.2,78.0,41.25,4,1,2,1533,0.848,14.8,Low,1,High Risk,1,1981.0
S09338,Kenneth Kim,2010-06-08,11.1,Male,Grade 5,Government,BLR-C03,Yelahanka,No Access,2021-08-21,Yes,Hybrid Learning Support,Irregular,16,9.5,0.594,3,2,2021-08-04,0.4,0.4,56.6,62.6,66.2,9.6,66.25,46.25,3,2,0,2076,0.937,48.7,Medium,0,Medium Risk,1,2678.0
S09343,Julia Hoover,2009-05-22,12.2,Female,Grade 2,Government,BLR-C02,Jayanagar,Limited,2021-08-16,Yes,After-School Tutoring,Irregular,14,5.5,0.393,3,6,2021-08-22,0.8,0.4,69.0,75.2,77.0,8.0,77.0,-5.0,2,1,0,1880,0.637,53.7,Medium,1,High Risk,1,2395.0
S09440,Alexandra Henry,2012-06-07,9.1,Male,Grade 1,Private Low-Cost,BLR-C06,Electronic City,Limited,2021-08-15,Yes,Mentorship,Completed,15,10.8,0.717,2,7,2021-08-10,1.0,0.0,56.9,59.5,59.0,2.1,59.0,42.5,6,2,3,2259,0.929,67.3,Medium,0,Medium Risk,0,2842.0
S09445,Carl Miller Md,2014-09-04,6.9,Female,Grade 5,Government,BLR-C03,Yelahanka,No Access,2021-08-05,Yes,Mentorship,Irregular,23,12.8,0.554,4,7,2021-08-01,0.571,0.286,66.7,72.6,78.5,11.8,78.5,95.0,3,1,1,2076,0.937,50.6,Medium,0,Medium Risk,1,2678.0
S09481,Jonathan Barnett,2015-09-06,5.9,Female,Grade 4,Government,BLR-C06,Electronic City,Good,2021-08-06,Yes,Hybrid Learning Support,Irregular,10,5.8,0.575,2,3,2021-08-02,0.5,1.0,60.8,67.5,73.0,12.2,73.0,90.0,1,0,1,2259,0.929,63.4,Medium,0,Medium Risk,1,2842.0
S09491,Bradley Vega,2008-03-13,13.4,Male,Grade 2,Government,BLR-C02,Jayanagar,Good,2021-09-07,Yes,Hybrid Learning Support,Irregular,12,4.2,0.354,5,3,2021-08-30,0.5,0.25,56.8,62.6,62.5,5.7,62.5,68.75,3,1,0,1880,0.637,38.4,Low,1,High Risk,1,2395.0
S09574,Jordan Hill,2014-07-26,7.0,Male,Grade 1,Government,BLR-C04,Hebbal,Limited,2021-08-03,Yes,Hybrid Learning Support,Dropped,13,3.2,0.25,6,3,2021-08-10,0.5,0.625,67.6,70.4,78.0,10.4,78.0,95.0,2,0,1,1533,0.848,41.2,Medium,1,High Risk,1,1981.0
S09601,Angelica Dodson,2009-11-14,11.7,Male,Grade 1,Aided,BLR-C06,Electronic City,Limited,2021-08-12,Yes,Mentorship,Completed,14,10.0,0.714,1,4,2021-08-07,0.5,0.5,84.3,89.7,96.0,11.7,96.0,-5.0,5,1,1,2259,0.929,59.6,Medium,0,Low Risk,1,2842.0
S09609,Shaun Case,,,Male,Grade 4,Aided,BLR-C03,Yelahanka,No Access,2021-09-05,Yes,After-School Tutoring,Completed,15,10.2,0.683,1,7,2021-08-18,0.5,0.25,90.0,91.5,90.5,0.5,90.5,42.5,1,1,0,2076,0.937,53.2,Medium,0,Medium Risk,0,2678.0
S09641,Tara Robbins,2016-04-25,5.3,Male,Grade 3,Aided,BLR-C02,Jayanagar,Limited,2021-09-02,Yes,Digital Learning Support,Irregular,19,8.8,0.461,4,5,2021-08-02,0.4,0.6,97.1,100.0,103.0,5.9,103.0,90.0,1,0,1,1880,0.637,46.7,Medium,0,Medium Risk,1,2395.0
S09665,Keith Miller,2008-04-11,13.3,Female,Grade 2,Government,BLR-C06,Electronic City,Limited,2021-09-05,Yes,Mentorship,Dropped,14,4.5,0.321,5,2,2021-08-22,0.333,0.667,61.7,66.0,61.0,-0.7,61.0,80.0,1,1,0,2259,0.929,39.4,Low,1,High Risk,0,2842.0
S09737,Peter Rivas Md,2012-04-18,9.3,Female,Grade 1,Aided,BLR-C04,Hebbal,Limited,2021-09-02,Yes,Digital Learning Support,Irregular,18,9.0,0.5,7,4,2021-08-15,0.5,0.167,52.3,60.3,62.8,10.5,62.8,66.0,4,0,2,1533,0.848,43.3,Medium,0,Medium Risk,1,1981.0
S09757,John Perez,2016-02-15,5.5,Female,Grade 4,Government,BLR-C05,KR Puram,Good,2021-08-31,Yes,Hybrid Learning Support,Irregular,10,5.0,0.5,2,4,2021-09-23,0.75,0.0,49.7,54.4,59.5,9.8,59.5,63.75,2,0,0,2309,0.703,48.8,Medium,0,Medium Risk,1,3196.0
S09791,Austin Hubbard,2014-08-07,7.0,Male,Grade 4,Government,BLR-C04,Hebbal,Limited,2021-08-21,Yes,Mentorship,Irregular,15,7.8,0.517,2,5,2021-08-04,0.5,0.5,58.6,58.8,64.0,5.4,64.0,20.0,4,3,0,1533,0.848,50.8,Medium,0,Medium Risk,1,1981.0
S09852,Robert Daniels,2008-09-10,12.9,Male,Grade 5,Government,BLR-C04,Hebbal,No Access,2021-08-27,Yes,Digital Learning Support,Irregular,13,5.5,0.423,5,2,2021-08-13,0.4,0.4,85.3,93.7,92.7,7.4,92.66666666666667,93.33333333333333,3,2,1,1533,0.848,41.0,Medium,0,Medium Risk,1,1981.0
S09862,Jenna Davenport,2013-08-14,8.0,Female,Grade 1,Government,BLR-C05,KR Puram,Good,2021-08-27,Yes,Hybrid Learning Support,Irregular,22,12.0,0.545,5,6,2021-08-04,0.5,0.167,99.5,100.0,106.0,6.5,106.0,95.0,3,2,1,2309,0.703,45.4,Medium,0,Medium Risk,1,3196.0
S09870,Katherine Barnes,2009-10-21,11.8,Male,Grade 1,Government,BLR-C04,Hebbal,Limited,2021-08-08,Yes,Hybrid Learning Support,Irregular,16,7.8,0.484,4,3,2021-08-19,0.5,0.0,69.5,70.7,69.3,-0.2,69.33333333333333,61.666666666666664,1,0,1,1533,0.848,39.3,Low,0,High Risk,0,1981.0
S09897,Roger Weeks,2009-11-04,11.7,Male,Grade 4,Government,BLR-C05,KR Puram,Limited,2021-09-06,Yes,Digital Learning Support,Dropped,15,5.2,0.35,5,3,2021-08-18,0.25,0.5,76.8,84.2,90.0,13.2,90.0,-5.0,2,1,1,2309,0.703,34.5,Low,1,High Risk,1,3196.0
S09902,Kayla Lopez,2007-02-17,14.5,Female,Grade 3,Private Low-Cost,BLR-C05,KR Puram,Good,2021-09-01,Yes,Digital Learning Support,Irregular,15,7.5,0.5,4,4,2021-08-01,0.2,0.2,69.0,74.4,78.0,9.0,78.0,90.0,2,0,0,2309,0.703,33.5,Low,0,Medium Risk,1,3196.0
S09934,Anthony Hansen,2011-08-20,9.9,Female,Grade 4,Government,BLR-C06,Electronic City,Good,2021-08-26,Yes,Mentorship,Irregular,16,7.0,0.438,4,2,2021-08-06,0.5,0.5,87.1,89.5,94.5,7.4,94.5,85.0,2,0,0,2259,0.929,47.2,Medium,0,Medium Risk,1,2842.0
S09955,Michael Evans,2016-02-27,5.4,Male,Grade 4,Government,BLR-C06,Electronic City,No Access,2021-08-02,No,After-School Tutoring,Dropped,16,5.5,0.344,5,4,2021-08-02,0.2,0.2,35.6,43.9,43.0,7.4,43.0,80.0,1,0,0,2259,0.929,26.5,Low,1,High Risk,1,2842.0
S09962,Bradley Smith,2010-05-08,11.2,Male,Grade 1,Government,BLR-C05,KR Puram,Limited,2021-08-12,Yes,After-School Tutoring,Irregular,23,13.5,0.587,6,8,2021-08-08,0.6,0.6,50.8,55.5,61.7,10.9,61.666666666666664,61.666666666666664,3,0,2,2309,0.703,59.4,Medium,0,Medium Risk,1,3196.0
S09979,Christopher Owens,2018-05-28,3.2,Male,Grade 3,Aided,BLR-C02,Jayanagar,Good,2021-08-22,Yes,After-School Tutoring,Irregular,14,6.0,0.429,4,2,2021-08-09,0.4,0.0,84.7,86.8,86.3,1.6,86.33333333333333,91.66666666666667,2,1,0,1880,0.637,33.3,Low,0,Medium Risk,0,2395.0
S09993,Alan Shelton,2012-10-25,8.8,Female,Grade 3,Government,BLR-C03,Yelahanka,Good,2021-08-17,Yes,After-School Tutoring,Irregular,12,5.8,0.479,3,1,2021-08-22,0.667,0.333,72.3,74.6,76.8,4.5,76.75,90.0,6,0,2,2076,0.937,51.6,Medium,0,Medium Risk,0,2678.0
S10020,Claudia Brown,2018-01-23,3.5,Male,Grade 5,Private Low-Cost,BLR-C02,Jayanagar,Limited,2021-08-07,Yes,After-School Tutoring,Irregular,16,6.8,0.422,7,1,2021-08-03,0.4,0.2,55.1,61.8,64.0,8.9,64.0,52.0,3,0,3,1880,0.637,37.0,Low,0,Medium Risk,1,2395.0
